"행정구역별(시군구)","직업별","항목","단위","2015 년",
"영천시","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","1752",
"영천시","8. 장치, 기계조작 및 조립 종사자","여-근무지","","2218",
"영천시","9. 단순 노무 종사자","취업인구-현거주지","","7482",
"영천시","9. 단순 노무 종사자","취업인구-근무지","","8175",
"영천시","9. 단순 노무 종사자","남-현거주지","","4261",
"영천시","9. 단순 노무 종사자","남-근무지","","4812",
"영천시","9. 단순 노무 종사자","여-현거주지","","3221",
"영천시","9. 단순 노무 종사자","여-근무지","","3363",
"영천시","A. 기타","취업인구-현거주지","","123",
"영천시","A. 기타","취업인구-근무지","","251",
"영천시","A. 기타","남-현거주지","","112",
"영천시","A. 기타","남-근무지","","241",
"영천시","A. 기타","여-현거주지","","11",
"영천시","A. 기타","여-근무지","","10",
"상주시","계","취업인구-현거주지","","52399",
"상주시","계","취업인구-근무지","","53868",
"상주시","계","남-현거주지","","28450",
"상주시","계","남-근무지","","29472",
"상주시","계","여-현거주지","","23949",
"상주시","계","여-근무지","","24396",
"상주시","1. 관리자","취업인구-현거주지","","396",
"상주시","1. 관리자","취업인구-근무지","","462",
"상주시","1. 관리자","남-현거주지","","279",
"상주시","1. 관리자","남-근무지","","355",
"상주시","1. 관리자","여-현거주지","","117",
"상주시","1. 관리자","여-근무지","","107",
"상주시","2. 전문가 및 관련 종사자","취업인구-현거주지","","5175",
"상주시","2. 전문가 및 관련 종사자","취업인구-근무지","","5459",
"상주시","2. 전문가 및 관련 종사자","남-현거주지","","2580",
"상주시","2. 전문가 및 관련 종사자","남-근무지","","2696",
"상주시","2. 전문가 및 관련 종사자","여-현거주지","","2595",
"상주시","2. 전문가 및 관련 종사자","여-근무지","","2763",
"상주시","3. 사무 종사자","취업인구-현거주지","","4619",
"상주시","3. 사무 종사자","취업인구-근무지","","4855",
"상주시","3. 사무 종사자","남-현거주지","","2416",
"상주시","3. 사무 종사자","남-근무지","","2590",
"상주시","3. 사무 종사자","여-현거주지","","2203",
"상주시","3. 사무 종사자","여-근무지","","2265",
"상주시","4. 서비스 종사자","취업인구-현거주지","","4197",
"상주시","4. 서비스 종사자","취업인구-근무지","","4367",
"상주시","4. 서비스 종사자","남-현거주지","","1409",
"상주시","4. 서비스 종사자","남-근무지","","1524",
"상주시","4. 서비스 종사자","여-현거주지","","2788",
"상주시","4. 서비스 종사자","여-근무지","","2843",
"상주시","5. 판매 종사자","취업인구-현거주지","","3323",
"상주시","5. 판매 종사자","취업인구-근무지","","3335",
"상주시","5. 판매 종사자","남-현거주지","","1588",
"상주시","5. 판매 종사자","남-근무지","","1659",
"상주시","5. 판매 종사자","여-현거주지","","1735",
"상주시","5. 판매 종사자","여-근무지","","1676",
"상주시","6. 농림어업 숙련 종사자","취업인구-현거주지","","18561",
"상주시","6. 농림어업 숙련 종사자","취업인구-근무지","","18732",
"상주시","6. 농림어업 숙련 종사자","남-현거주지","","10085",
"상주시","6. 농림어업 숙련 종사자","남-근무지","","10208",
"상주시","6. 농림어업 숙련 종사자","여-현거주지","","8476",
"상주시","6. 농림어업 숙련 종사자","여-근무지","","8524",
"상주시","7. 기능원 및 관련 기능 종사자","취업인구-현거주지","","3148",
"상주시","7. 기능원 및 관련 기능 종사자","취업인구-근무지","","3297",
"상주시","7. 기능원 및 관련 기능 종사자","남-현거주지","","2376",
"상주시","7. 기능원 및 관련 기능 종사자","남-근무지","","2499",
"상주시","7. 기능원 및 관련 기능 종사자","여-현거주지","","772",
"상주시","7. 기능원 및 관련 기능 종사자","여-근무지","","798",
"상주시","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","4097",
"상주시","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","4213",
"상주시","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","2974",
"상주시","8. 장치, 기계조작 및 조립 종사자","남-근무지","","2996",
"상주시","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","1123",
"상주시","8. 장치, 기계조작 및 조립 종사자","여-근무지","","1217",
"상주시","9. 단순 노무 종사자","취업인구-현거주지","","8870",
"상주시","9. 단순 노무 종사자","취업인구-근무지","","9140",
"상주시","9. 단순 노무 종사자","남-현거주지","","4735",
"상주시","9. 단순 노무 종사자","남-근무지","","4937",
"상주시","9. 단순 노무 종사자","여-현거주지","","4135",
"상주시","9. 단순 노무 종사자","여-근무지","","4203",
"상주시","A. 기타","취업인구-현거주지","","13",
"상주시","A. 기타","취업인구-근무지","","8",
"상주시","A. 기타","남-현거주지","","8",
"상주시","A. 기타","남-근무지","","8",
"상주시","A. 기타","여-현거주지","","5",
"상주시","A. 기타","여-근무지","","",
"문경시","계","취업인구-현거주지","","34891",
"문경시","계","취업인구-근무지","","34709",
"문경시","계","남-현거주지","","19511",
"문경시","계","남-근무지","","19347",
"문경시","계","여-현거주지","","15380",
"문경시","계","여-근무지","","15362",
"문경시","1. 관리자","취업인구-현거주지","","239",
"문경시","1. 관리자","취업인구-근무지","","269",
"문경시","1. 관리자","남-현거주지","","175",
"문경시","1. 관리자","남-근무지","","179",
"문경시","1. 관리자","여-현거주지","","64",
"문경시","1. 관리자","여-근무지","","90",
"문경시","2. 전문가 및 관련 종사자","취업인구-현거주지","","4413",
"문경시","2. 전문가 및 관련 종사자","취업인구-근무지","","4348",
"문경시","2. 전문가 및 관련 종사자","남-현거주지","","1898",
"문경시","2. 전문가 및 관련 종사자","남-근무지","","1920",
"문경시","2. 전문가 및 관련 종사자","여-현거주지","","2515",
"문경시","2. 전문가 및 관련 종사자","여-근무지","","2428",
"문경시","3. 사무 종사자","취업인구-현거주지","","3849",
"문경시","3. 사무 종사자","취업인구-근무지","","3839",
"문경시","3. 사무 종사자","남-현거주지","","2142",
"문경시","3. 사무 종사자","남-근무지","","2156",
"문경시","3. 사무 종사자","여-현거주지","","1707",
"문경시","3. 사무 종사자","여-근무지","","1683",
"문경시","4. 서비스 종사자","취업인구-현거주지","","3784",
"문경시","4. 서비스 종사자","취업인구-근무지","","3924",
"문경시","4. 서비스 종사자","남-현거주지","","1264",
"문경시","4. 서비스 종사자","남-근무지","","1380",
"문경시","4. 서비스 종사자","여-현거주지","","2520",
"문경시","4. 서비스 종사자","여-근무지","","2544",
"문경시","5. 판매 종사자","취업인구-현거주지","","2688",
"문경시","5. 판매 종사자","취업인구-근무지","","2757",
"문경시","5. 판매 종사자","남-현거주지","","1189",
"문경시","5. 판매 종사자","남-근무지","","1187",
"문경시","5. 판매 종사자","여-현거주지","","1499",
"문경시","5. 판매 종사자","여-근무지","","1570",
"문경시","6. 농림어업 숙련 종사자","취업인구-현거주지","","8927",
"문경시","6. 농림어업 숙련 종사자","취업인구-근무지","","8957",
"문경시","6. 농림어업 숙련 종사자","남-현거주지","","5228",
"문경시","6. 농림어업 숙련 종사자","남-근무지","","5228",
"문경시","6. 농림어업 숙련 종사자","여-현거주지","","3699",
"문경시","6. 농림어업 숙련 종사자","여-근무지","","3729",
"문경시","7. 기능원 및 관련 기능 종사자","취업인구-현거주지","","2402",
"문경시","7. 기능원 및 관련 기능 종사자","취업인구-근무지","","2334",
"문경시","7. 기능원 및 관련 기능 종사자","남-현거주지","","1902",
"문경시","7. 기능원 및 관련 기능 종사자","남-근무지","","1835",
"문경시","7. 기능원 및 관련 기능 종사자","여-현거주지","","500",
"문경시","7. 기능원 및 관련 기능 종사자","여-근무지","","499",
"문경시","8. 장치, 기계조작 및 조립 종사자","취업인구-현거주지","","3067",
"문경시","8. 장치, 기계조작 및 조립 종사자","취업인구-근무지","","2932",
"문경시","8. 장치, 기계조작 및 조립 종사자","남-현거주지","","2552",
"문경시","8. 장치, 기계조작 및 조립 종사자","남-근무지","","2480",
"문경시","8. 장치, 기계조작 및 조립 종사자","여-현거주지","","515",
"문경시","8. 장치, 기계조작 및 조립 종사자","여-근무지","","452",
"문경시","9. 단순 노무 종사자","취업인구-현거주지","","5361",
"문경시","9. 단순 노무 종사자","취업인구-근무지","","5310",
"문경시","9. 단순 노무 종사자","남-현거주지","","3009",
"문경시","9. 단순 노무 종사자","남-근무지","","2943",
"문경시","9. 단순 노무 종사자","여-현거주지","","2352",
"문경시","9. 단순 노무 종사자","여-근무지","","2367",
"문경시","A. 기타","취업인구-현거주지","","161",
"문경시","A. 기타","취업인구-근무지","","39",
"문경시","A. 기타","남-현거주지","","152",
"문경시","A. 기타","남-근무지","","39",
"문경시","A. 기타","여-현거주지","","9",
"문경시","A. 기타","여-근무지","","",
"경산시","계","취업인구-현거주지","","120886",
"경산시","계","취업인구-근무지","","132002",
"경산시","계","남-현거주지","","71330",
"경산시","계","남-근무지","","79387",
"경산시","계","여-현거주지","","49556",
"경산시","계","여-근무지","","52615",
"경산시","1. 관리자","취업인구-현거주지","","915",
"경산시","1. 관리자","취업인구-근무지","","1323",
"경산시","1. 관리자","남-현거주지","","703",
"경산시","1. 관리자","남-근무지","","1017",
"경산시","1. 관리자","여-현거주지","","212",
"경산시","1. 관리자","여-근무지","","306",
"경산시","2. 전문가 및 관련 종사자","취업인구-현거주지","","20602",
"경산시","2. 전문가 및 관련 종사자","취업인구-근무지","","24487",
"경산시","2. 전문가 및 관련 종사자","남-현거주지","","9649",
"경산시","2. 전문가 및 관련 종사자","남-근무지","","12396",
"경산시","2. 전문가 및 관련 종사자","여-현거주지","","10953",
"경산시","2. 전문가 및 관련 종사자","여-근무지","","12091",
"경산시","3. 사무 종사자","취업인구-현거주지","","16831",
"경산시","3. 사무 종사자","취업인구-근무지","","18672",
"경산시","3. 사무 종사자","남-현거주지","","9391",
"경산시","3. 사무 종사자","남-근무지","","10831",
"경산시","3. 사무 종사자","여-현거주지","","7440",
"경산시","3. 사무 종사자","여-근무지","","7841",
