"행정구역별(시군구)","산업별","항목","단위","2015 년",
"면부","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-현거주지","","7066",
"면부","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-근무지","","12960",
"면부","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-현거주지","","1621",
"면부","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-근무지","","2596",
"면부","F. 건설업","취업인구-현거주지","","105130",
"면부","F. 건설업","취업인구-근무지","","150875",
"면부","F. 건설업","남-현거주지","","96400",
"면부","F. 건설업","남-근무지","","139782",
"면부","F. 건설업","여-현거주지","","8730",
"면부","F. 건설업","여-근무지","","11093",
"면부","G. 도매 및 소매업","취업인구-현거주지","","167670",
"면부","G. 도매 및 소매업","취업인구-근무지","","190385",
"면부","G. 도매 및 소매업","남-현거주지","","92870",
"면부","G. 도매 및 소매업","남-근무지","","117266",
"면부","G. 도매 및 소매업","여-현거주지","","74800",
"면부","G. 도매 및 소매업","여-근무지","","73119",
"면부","H. 운수업","취업인구-현거주지","","67856",
"면부","H. 운수업","취업인구-근무지","","91642",
"면부","H. 운수업","남-현거주지","","60122",
"면부","H. 운수업","남-근무지","","79797",
"면부","H. 운수업","여-현거주지","","7734",
"면부","H. 운수업","여-근무지","","11845",
"면부","I. 숙박 및 음식점업","취업인구-현거주지","","167250",
"면부","I. 숙박 및 음식점업","취업인구-근무지","","176620",
"면부","I. 숙박 및 음식점업","남-현거주지","","61061",
"면부","I. 숙박 및 음식점업","남-근무지","","66177",
"면부","I. 숙박 및 음식점업","여-현거주지","","106189",
"면부","I. 숙박 및 음식점업","여-근무지","","110443",
"면부","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-현거주지","","15483",
"면부","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-근무지","","16236",
"면부","J. 출판, 영상 방송통신 및 정보서비스업","남-현거주지","","11074",
"면부","J. 출판, 영상 방송통신 및 정보서비스업","남-근무지","","11681",
"면부","J. 출판, 영상 방송통신 및 정보서비스업","여-현거주지","","4409",
"면부","J. 출판, 영상 방송통신 및 정보서비스업","여-근무지","","4555",
"면부","K. 금융 및 보험업","취업인구-현거주지","","32347",
"면부","K. 금융 및 보험업","취업인구-근무지","","29497",
"면부","K. 금융 및 보험업","남-현거주지","","16503",
"면부","K. 금융 및 보험업","남-근무지","","17294",
"면부","K. 금융 및 보험업","여-현거주지","","15844",
"면부","K. 금융 및 보험업","여-근무지","","12203",
"면부","L. 부동산업 및 임대업","취업인구-현거주지","","25524",
"면부","L. 부동산업 및 임대업","취업인구-근무지","","27487",
"면부","L. 부동산업 및 임대업","남-현거주지","","17887",
"면부","L. 부동산업 및 임대업","남-근무지","","20048",
"면부","L. 부동산업 및 임대업","여-현거주지","","7637",
"면부","L. 부동산업 및 임대업","여-근무지","","7439",
"면부","M. 전문,과학 및 기술서비스업","취업인구-현거주지","","30571",
"면부","M. 전문,과학 및 기술서비스업","취업인구-근무지","","42159",
"면부","M. 전문,과학 및 기술서비스업","남-현거주지","","20462",
"면부","M. 전문,과학 및 기술서비스업","남-근무지","","32155",
"면부","M. 전문,과학 및 기술서비스업","여-현거주지","","10109",
"면부","M. 전문,과학 및 기술서비스업","여-근무지","","10004",
"면부","N. 사업시설관리 및 사업지원서비스업","취업인구-현거주지","","60184",
"면부","N. 사업시설관리 및 사업지원서비스업","취업인구-근무지","","63543",
"면부","N. 사업시설관리 및 사업지원서비스업","남-현거주지","","43198",
"면부","N. 사업시설관리 및 사업지원서비스업","남-근무지","","46652",
"면부","N. 사업시설관리 및 사업지원서비스업","여-현거주지","","16986",
"면부","N. 사업시설관리 및 사업지원서비스업","여-근무지","","16891",
"면부","O. 공공행정, 국방 및 사회보장행정","취업인구-현거주지","","96067",
"면부","O. 공공행정, 국방 및 사회보장행정","취업인구-근무지","","118142",
"면부","O. 공공행정, 국방 및 사회보장행정","남-현거주지","","67860",
"면부","O. 공공행정, 국방 및 사회보장행정","남-근무지","","87248",
"면부","O. 공공행정, 국방 및 사회보장행정","여-현거주지","","28207",
"면부","O. 공공행정, 국방 및 사회보장행정","여-근무지","","30894",
"면부","P. 교육서비스업","취업인구-현거주지","","89665",
"면부","P. 교육서비스업","취업인구-근무지","","121371",
"면부","P. 교육서비스업","남-현거주지","","33660",
"면부","P. 교육서비스업","남-근무지","","50413",
"면부","P. 교육서비스업","여-현거주지","","56005",
"면부","P. 교육서비스업","여-근무지","","70958",
"면부","Q. 보건업 및 사회복지서비스업","취업인구-현거주지","","97738",
"면부","Q. 보건업 및 사회복지서비스업","취업인구-근무지","","102536",
"면부","Q. 보건업 및 사회복지서비스업","남-현거주지","","17694",
"면부","Q. 보건업 및 사회복지서비스업","남-근무지","","21947",
"면부","Q. 보건업 및 사회복지서비스업","여-현거주지","","80044",
"면부","Q. 보건업 및 사회복지서비스업","여-근무지","","80589",
"면부","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-현거주지","","32841",
"면부","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-근무지","","44299",
"면부","R. 예술, 스포츠 및 여가 관련 서비스업","남-현거주지","","17509",
"면부","R. 예술, 스포츠 및 여가 관련 서비스업","남-근무지","","23830",
"면부","R. 예술, 스포츠 및 여가 관련 서비스업","여-현거주지","","15332",
"면부","R. 예술, 스포츠 및 여가 관련 서비스업","여-근무지","","20469",
"면부","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-현거주지","","76229",
"면부","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-근무지","","76536",
"면부","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-현거주지","","46028",
"면부","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-근무지","","49252",
"면부","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-현거주지","","30201",
"면부","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-근무지","","27284",
"면부","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-현거주지","","4515",
"면부","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-근무지","","4222",
"면부","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-현거주지","","338",
"면부","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-근무지","","361",
"면부","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-현거주지","","4177",
"면부","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-근무지","","3861",
"면부","U.국제 및 외국기관","취업인구-현거주지","","389",
"면부","U.국제 및 외국기관","취업인구-근무지","","320",
"면부","U.국제 및 외국기관","남-현거주지","","332",
"면부","U.국제 및 외국기관","남-근무지","","300",
"면부","U.국제 및 외국기관","여-현거주지","","57",
"면부","U.국제 및 외국기관","여-근무지","","20",
"서울특별시","계","취업인구-현거주지","","4704568",
"서울특별시","계","취업인구-근무지","","5423139",
"서울특별시","계","남-현거주지","","2676084",
"서울특별시","계","남-근무지","","3082489",
"서울특별시","계","여-현거주지","","2028484",
"서울특별시","계","여-근무지","","2340650",
"서울특별시","A. 농업, 임업 및 어업","취업인구-현거주지","","7322",
"서울특별시","A. 농업, 임업 및 어업","취업인구-근무지","","5881",
"서울특별시","A. 농업, 임업 및 어업","남-현거주지","","4854",
"서울특별시","A. 농업, 임업 및 어업","남-근무지","","3794",
"서울특별시","A. 농업, 임업 및 어업","여-현거주지","","2468",
"서울특별시","A. 농업, 임업 및 어업","여-근무지","","2087",
"서울특별시","B. 광업","취업인구-현거주지","","2642",
"서울특별시","B. 광업","취업인구-근무지","","2695",
"서울특별시","B. 광업","남-현거주지","","1618",
"서울특별시","B. 광업","남-근무지","","1586",
"서울특별시","B. 광업","여-현거주지","","1024",
"서울특별시","B. 광업","여-근무지","","1109",
"서울특별시","C. 제조업","취업인구-현거주지","","520126",
"서울특별시","C. 제조업","취업인구-근무지","","522893",
"서울특별시","C. 제조업","남-현거주지","","340883",
"서울특별시","C. 제조업","남-근무지","","326594",
"서울특별시","C. 제조업","여-현거주지","","179243",
"서울특별시","C. 제조업","여-근무지","","196299",
"서울특별시","D. 전기,가스,증기 및 수도사업","취업인구-현거주지","","15349",
"서울특별시","D. 전기,가스,증기 및 수도사업","취업인구-근무지","","15515",
"서울특별시","D. 전기,가스,증기 및 수도사업","남-현거주지","","12030",
"서울특별시","D. 전기,가스,증기 및 수도사업","남-근무지","","11930",
"서울특별시","D. 전기,가스,증기 및 수도사업","여-현거주지","","3319",
"서울특별시","D. 전기,가스,증기 및 수도사업","여-근무지","","3585",
"서울특별시","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-현거주지","","9427",
"서울특별시","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-근무지","","9405",
"서울특별시","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-현거주지","","7056",
"서울특별시","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-근무지","","6964",
"서울특별시","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-현거주지","","2371",
"서울특별시","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-근무지","","2441",
"서울특별시","F. 건설업","취업인구-현거주지","","270512",
"서울특별시","F. 건설업","취업인구-근무지","","304220",
"서울특별시","F. 건설업","남-현거주지","","239265",
"서울특별시","F. 건설업","남-근무지","","266301",
"서울특별시","F. 건설업","여-현거주지","","31247",
"서울특별시","F. 건설업","여-근무지","","37919",
"서울특별시","G. 도매 및 소매업","취업인구-현거주지","","802667",
"서울특별시","G. 도매 및 소매업","취업인구-근무지","","946492",
"서울특별시","G. 도매 및 소매업","남-현거주지","","448380",
"서울특별시","G. 도매 및 소매업","남-근무지","","529145",
