"행정구역(시군구)별","연령별","항목","단위","2021. 02 월",
"상당구","13세","여자인구수","명","978",
"상당구","14세","총인구수","명","1825",
"상당구","14세","남자인구수","명","932",
"상당구","14세","여자인구수","명","893",
"상당구","15세","총인구수","명","1783",
"상당구","15세","남자인구수","명","922",
"상당구","15세","여자인구수","명","861",
"상당구","16세","총인구수","명","1969",
"상당구","16세","남자인구수","명","989",
"상당구","16세","여자인구수","명","980",
"상당구","17세","총인구수","명","2106",
"상당구","17세","남자인구수","명","1115",
"상당구","17세","여자인구수","명","991",
"상당구","18세","총인구수","명","2166",
"상당구","18세","남자인구수","명","1141",
"상당구","18세","여자인구수","명","1025",
"상당구","19세","총인구수","명","2321",
"상당구","19세","남자인구수","명","1227",
"상당구","19세","여자인구수","명","1094",
"상당구","20세","총인구수","명","2590",
"상당구","20세","남자인구수","명","1368",
"상당구","20세","여자인구수","명","1222",
"상당구","21세","총인구수","명","2459",
"상당구","21세","남자인구수","명","1335",
"상당구","21세","여자인구수","명","1124",
"상당구","22세","총인구수","명","2517",
"상당구","22세","남자인구수","명","1398",
"상당구","22세","여자인구수","명","1119",
"상당구","23세","총인구수","명","2522",
"상당구","23세","남자인구수","명","1319",
"상당구","23세","여자인구수","명","1203",
"상당구","24세","총인구수","명","2481",
"상당구","24세","남자인구수","명","1343",
"상당구","24세","여자인구수","명","1138",
"상당구","25세","총인구수","명","2597",
"상당구","25세","남자인구수","명","1425",
"상당구","25세","여자인구수","명","1172",
"상당구","26세","총인구수","명","2540",
"상당구","26세","남자인구수","명","1383",
"상당구","26세","여자인구수","명","1157",
"상당구","27세","총인구수","명","2450",
"상당구","27세","남자인구수","명","1388",
"상당구","27세","여자인구수","명","1062",
"상당구","28세","총인구수","명","2386",
"상당구","28세","남자인구수","명","1257",
"상당구","28세","여자인구수","명","1129",
"상당구","29세","총인구수","명","2293",
"상당구","29세","남자인구수","명","1214",
"상당구","29세","여자인구수","명","1079",
"상당구","30세","총인구수","명","2070",
"상당구","30세","남자인구수","명","1104",
"상당구","30세","여자인구수","명","966",
"상당구","31세","총인구수","명","2004",
"상당구","31세","남자인구수","명","1046",
"상당구","31세","여자인구수","명","958",
"상당구","32세","총인구수","명","2009",
"상당구","32세","남자인구수","명","1031",
"상당구","32세","여자인구수","명","978",
"상당구","33세","총인구수","명","2186",
"상당구","33세","남자인구수","명","1117",
"상당구","33세","여자인구수","명","1069",
"상당구","34세","총인구수","명","2139",
"상당구","34세","남자인구수","명","1083",
"상당구","34세","여자인구수","명","1056",
"상당구","35세","총인구수","명","2243",
"상당구","35세","남자인구수","명","1175",
"상당구","35세","여자인구수","명","1068",
"상당구","36세","총인구수","명","2328",
"상당구","36세","남자인구수","명","1176",
"상당구","36세","여자인구수","명","1152",
"상당구","37세","총인구수","명","2584",
"상당구","37세","남자인구수","명","1285",
"상당구","37세","여자인구수","명","1299",
"상당구","38세","총인구수","명","2892",
"상당구","38세","남자인구수","명","1462",
"상당구","38세","여자인구수","명","1430",
"상당구","39세","총인구수","명","2995",
"상당구","39세","남자인구수","명","1464",
"상당구","39세","여자인구수","명","1531",
"상당구","40세","총인구수","명","3002",
"상당구","40세","남자인구수","명","1529",
"상당구","40세","여자인구수","명","1473",
"상당구","41세","총인구수","명","2925",
"상당구","41세","남자인구수","명","1479",
"상당구","41세","여자인구수","명","1446",
"상당구","42세","총인구수","명","2702",
"상당구","42세","남자인구수","명","1343",
"상당구","42세","여자인구수","명","1359",
"상당구","43세","총인구수","명","2822",
"상당구","43세","남자인구수","명","1375",
"상당구","43세","여자인구수","명","1447",
"상당구","44세","총인구수","명","2901",
"상당구","44세","남자인구수","명","1486",
"상당구","44세","여자인구수","명","1415",
"상당구","45세","총인구수","명","2933",
"상당구","45세","남자인구수","명","1430",
"상당구","45세","여자인구수","명","1503",
"상당구","46세","총인구수","명","3171",
"상당구","46세","남자인구수","명","1525",
"상당구","46세","여자인구수","명","1646",
"상당구","47세","총인구수","명","3487",
"상당구","47세","남자인구수","명","1692",
"상당구","47세","여자인구수","명","1795",
"상당구","48세","총인구수","명","3373",
"상당구","48세","남자인구수","명","1696",
"상당구","48세","여자인구수","명","1677",
"상당구","49세","총인구수","명","3454",
"상당구","49세","남자인구수","명","1717",
"상당구","49세","여자인구수","명","1737",
"상당구","50세","총인구수","명","3498",
"상당구","50세","남자인구수","명","1729",
"상당구","50세","여자인구수","명","1769",
"상당구","51세","총인구수","명","3422",
"상당구","51세","남자인구수","명","1666",
"상당구","51세","여자인구수","명","1756",
"상당구","52세","총인구수","명","3627",
"상당구","52세","남자인구수","명","1733",
"상당구","52세","여자인구수","명","1894",
"상당구","53세","총인구수","명","3423",
"상당구","53세","남자인구수","명","1647",
"상당구","53세","여자인구수","명","1776",
"상당구","54세","총인구수","명","3276",
"상당구","54세","남자인구수","명","1682",
"상당구","54세","여자인구수","명","1594",
"상당구","55세","총인구수","명","3299",
"상당구","55세","남자인구수","명","1610",
"상당구","55세","여자인구수","명","1689",
"상당구","56세","총인구수","명","3242",
"상당구","56세","남자인구수","명","1617",
"상당구","56세","여자인구수","명","1625",
"상당구","57세","총인구수","명","2785",
"상당구","57세","남자인구수","명","1431",
"상당구","57세","여자인구수","명","1354",
"상당구","58세","총인구수","명","3320",
"상당구","58세","남자인구수","명","1743",
"상당구","58세","여자인구수","명","1577",
"상당구","59세","총인구수","명","3447",
"상당구","59세","남자인구수","명","1775",
"상당구","59세","여자인구수","명","1672",
"상당구","60세","총인구수","명","3442",
"상당구","60세","남자인구수","명","1719",
"상당구","60세","여자인구수","명","1723",
"상당구","61세","총인구수","명","2965",
"상당구","61세","남자인구수","명","1437",
"상당구","61세","여자인구수","명","1528",
"상당구","62세","총인구수","명","2754",
"상당구","62세","남자인구수","명","1338",
"상당구","62세","여자인구수","명","1416",
"상당구","63세","총인구수","명","2803",
"상당구","63세","남자인구수","명","1417",
"상당구","63세","여자인구수","명","1386",
"상당구","64세","총인구수","명","2629",
"상당구","64세","남자인구수","명","1323",
"상당구","64세","여자인구수","명","1306",
"상당구","65세","총인구수","명","2381",
"상당구","65세","남자인구수","명","1159",
"상당구","65세","여자인구수","명","1222",
"상당구","66세","총인구수","명","2265",
"상당구","66세","남자인구수","명","1118",
"상당구","66세","여자인구수","명","1147",
"상당구","67세","총인구수","명","1950",
"상당구","67세","남자인구수","명","983",
"상당구","67세","여자인구수","명","967",
"상당구","68세","총인구수","명","1925",
"상당구","68세","남자인구수","명","938",
"상당구","68세","여자인구수","명","987",
