"행정구역별","연령별","항목","단위","2015 년",
"종로구","85세 이상","여자-이혼","","22",
"중구","합계","내국인(60세 이상)-계","","25592",
"중구","합계","혼인상태-계","","25592",
"중구","합계","미혼","","866",
"중구","합계","배우자 있음","","15343",
"중구","합계","사별","","7550",
"중구","합계","이혼","","1833",
"중구","합계","남자-계","","11490",
"중구","합계","남자-미혼","","322",
"중구","합계","남자-배우자 있음","","8851",
"중구","합계","남자-사별","","1220",
"중구","합계","남자-이혼","","1097",
"중구","합계","여자-계","","14102",
"중구","합계","여자-미혼","","544",
"중구","합계","여자-배우자있음","","6492",
"중구","합계","여자-사별","","6330",
"중구","합계","여자-이혼","","736",
"중구","60~64","내국인(60세 이상)-계","","7506",
"중구","60~64","혼인상태-계","","7506",
"중구","60~64","미혼","","313",
"중구","60~64","배우자 있음","","5515",
"중구","60~64","사별","","875",
"중구","60~64","이혼","","803",
"중구","60~64","남자-계","","3654",
"중구","60~64","남자-미혼","","182",
"중구","60~64","남자-배우자 있음","","2871",
"중구","60~64","남자-사별","","143",
"중구","60~64","남자-이혼","","458",
"중구","60~64","여자-계","","3852",
"중구","60~64","여자-미혼","","131",
"중구","60~64","여자-배우자있음","","2644",
"중구","60~64","여자-사별","","732",
"중구","60~64","여자-이혼","","345",
"중구","65~69","내국인(60세 이상)-계","","6041",
"중구","65~69","혼인상태-계","","6041",
"중구","65~69","미혼","","220",
"중구","65~69","배우자 있음","","3983",
"중구","65~69","사별","","1288",
"중구","65~69","이혼","","550",
"중구","65~69","남자-계","","2901",
"중구","65~69","남자-미혼","","61",
"중구","65~69","남자-배우자 있음","","2268",
"중구","65~69","남자-사별","","241",
"중구","65~69","남자-이혼","","331",
"중구","65~69","여자-계","","3140",
"중구","65~69","여자-미혼","","159",
"중구","65~69","여자-배우자있음","","1715",
"중구","65~69","여자-사별","","1047",
"중구","65~69","여자-이혼","","219",
"중구","70~74","내국인(60세 이상)-계","","5041",
"중구","70~74","혼인상태-계","","5041",
"중구","70~74","미혼","","149",
"중구","70~74","배우자 있음","","2908",
"중구","70~74","사별","","1664",
"중구","70~74","이혼","","320",
"중구","70~74","남자-계","","2285",
"중구","70~74","남자-미혼","","41",
"중구","70~74","남자-배우자 있음","","1738",
"중구","70~74","남자-사별","","298",
"중구","70~74","남자-이혼","","208",
"중구","70~74","여자-계","","2756",
"중구","70~74","여자-미혼","","108",
"중구","70~74","여자-배우자있음","","1170",
"중구","70~74","여자-사별","","1366",
"중구","70~74","여자-이혼","","112",
"중구","75~79","내국인(60세 이상)-계","","3636",
"중구","75~79","혼인상태-계","","3636",
"중구","75~79","미혼","","111",
"중구","75~79","배우자 있음","","1824",
"중구","75~79","사별","","1567",
"중구","75~79","이혼","","134",
"중구","75~79","남자-계","","1559",
"중구","75~79","남자-미혼","","20",
"중구","75~79","남자-배우자 있음","","1168",
"중구","75~79","남자-사별","","287",
"중구","75~79","남자-이혼","","84",
"중구","75~79","여자-계","","2077",
"중구","75~79","여자-미혼","","91",
"중구","75~79","여자-배우자있음","","656",
"중구","75~79","여자-사별","","1280",
"중구","75~79","여자-이혼","","50",
"중구","80~84","내국인(60세 이상)-계","","1989",
"중구","80~84","혼인상태-계","","1989",
"중구","80~84","미혼","","47",
"중구","80~84","배우자 있음","","799",
"중구","80~84","사별","","1135",
"중구","80~84","이혼","","8",
"중구","80~84","남자-계","","670",
"중구","80~84","남자-미혼","","8",
"중구","80~84","남자-배우자 있음","","543",
"중구","80~84","남자-사별","","113",
"중구","80~84","남자-이혼","","6",
"중구","80~84","여자-계","","1319",
"중구","80~84","여자-미혼","","39",
"중구","80~84","여자-배우자있음","","256",
"중구","80~84","여자-사별","","1022",
"중구","80~84","여자-이혼","","2",
"중구","85세 이상","내국인(60세 이상)-계","","1379",
"중구","85세 이상","혼인상태-계","","1379",
"중구","85세 이상","미혼","","26",
"중구","85세 이상","배우자 있음","","314",
"중구","85세 이상","사별","","1021",
"중구","85세 이상","이혼","","18",
"중구","85세 이상","남자-계","","421",
"중구","85세 이상","남자-미혼","","10",
"중구","85세 이상","남자-배우자 있음","","263",
"중구","85세 이상","남자-사별","","138",
"중구","85세 이상","남자-이혼","","10",
"중구","85세 이상","여자-계","","958",
"중구","85세 이상","여자-미혼","","16",
"중구","85세 이상","여자-배우자있음","","51",
"중구","85세 이상","여자-사별","","883",
"중구","85세 이상","여자-이혼","","8",
"용산구","합계","내국인(60세 이상)-계","","43564",
"용산구","합계","혼인상태-계","","43564",
"용산구","합계","미혼","","1489",
"용산구","합계","배우자 있음","","28227",
"용산구","합계","사별","","11173",
"용산구","합계","이혼","","2675",
"용산구","합계","남자-계","","19135",
"용산구","합계","남자-미혼","","735",
"용산구","합계","남자-배우자 있음","","15869",
"용산구","합계","남자-사별","","1416",
"용산구","합계","남자-이혼","","1115",
"용산구","합계","여자-계","","24429",
"용산구","합계","여자-미혼","","754",
"용산구","합계","여자-배우자있음","","12358",
"용산구","합계","여자-사별","","9757",
"용산구","합계","여자-이혼","","1560",
"용산구","60~64","내국인(60세 이상)-계","","12268",
"용산구","60~64","혼인상태-계","","12268",
"용산구","60~64","미혼","","621",
"용산구","60~64","배우자 있음","","9250",
"용산구","60~64","사별","","1172",
"용산구","60~64","이혼","","1225",
"용산구","60~64","남자-계","","5802",
"용산구","60~64","남자-미혼","","341",
"용산구","60~64","남자-배우자 있음","","4782",
"용산구","60~64","남자-사별","","170",
"용산구","60~64","남자-이혼","","509",
"용산구","60~64","여자-계","","6466",
"용산구","60~64","여자-미혼","","280",
"용산구","60~64","여자-배우자있음","","4468",
"용산구","60~64","여자-사별","","1002",
"용산구","60~64","여자-이혼","","716",
"용산구","65~69","내국인(60세 이상)-계","","10058",
"용산구","65~69","혼인상태-계","","10058",
"용산구","65~69","미혼","","330",
"용산구","65~69","배우자 있음","","7398",
"용산구","65~69","사별","","1571",
"용산구","65~69","이혼","","759",
"용산구","65~69","남자-계","","4606",
"용산구","65~69","남자-미혼","","175",
"용산구","65~69","남자-배우자 있음","","3907",
"용산구","65~69","남자-사별","","191",
"용산구","65~69","남자-이혼","","333",
"용산구","65~69","여자-계","","5452",
"용산구","65~69","여자-미혼","","155",
"용산구","65~69","여자-배우자있음","","3491",
"용산구","65~69","여자-사별","","1380",
"용산구","65~69","여자-이혼","","426",
"용산구","70~74","내국인(60세 이상)-계","","8660",
"용산구","70~74","혼인상태-계","","8660",
"용산구","70~74","미혼","","262",
"용산구","70~74","배우자 있음","","5772",
"용산구","70~74","사별","","2215",
"용산구","70~74","이혼","","411",
"용산구","70~74","남자-계","","3916",
"용산구","70~74","남자-미혼","","139",
"용산구","70~74","남자-배우자 있음","","3309",
"용산구","70~74","남자-사별","","276",
"용산구","70~74","남자-이혼","","192",
"용산구","70~74","여자-계","","4744",
"용산구","70~74","여자-미혼","","123",
"용산구","70~74","여자-배우자있음","","2463",
"용산구","70~74","여자-사별","","1939",
"용산구","70~74","여자-이혼","","219",
"용산구","75~79","내국인(60세 이상)-계","","6565",
"용산구","75~79","혼인상태-계","","6565",
"용산구","75~79","미혼","","160",
"용산구","75~79","배우자 있음","","3487",
"용산구","75~79","사별","","2713",
"용산구","75~79","이혼","","205",
"용산구","75~79","남자-계","","2682",
"용산구","75~79","남자-미혼","","66",
"용산구","75~79","남자-배우자 있음","","2222",
"용산구","75~79","남자-사별","","336",
"용산구","75~79","남자-이혼","","58",
"용산구","75~79","여자-계","","3883",
"용산구","75~79","여자-미혼","","94",
"용산구","75~79","여자-배우자있음","","1265",
"용산구","75~79","여자-사별","","2377",
"용산구","75~79","여자-이혼","","147",
"용산구","80~84","내국인(60세 이상)-계","","3617",
"용산구","80~84","혼인상태-계","","3617",
"용산구","80~84","미혼","","70",
"용산구","80~84","배우자 있음","","1685",
"용산구","80~84","사별","","1829",
"용산구","80~84","이혼","","33",
"용산구","80~84","남자-계","","1397",
"용산구","80~84","남자-미혼","","4",
"용산구","80~84","남자-배우자 있음","","1160",
"용산구","80~84","남자-사별","","217",
"용산구","80~84","남자-이혼","","16",
"용산구","80~84","여자-계","","2220",
"용산구","80~84","여자-미혼","","66",
"용산구","80~84","여자-배우자있음","","525",
"용산구","80~84","여자-사별","","1612",
"용산구","80~84","여자-이혼","","17",
"용산구","85세 이상","내국인(60세 이상)-계","","2396",
"용산구","85세 이상","혼인상태-계","","2396",
"용산구","85세 이상","미혼","","46",
"용산구","85세 이상","배우자 있음","","635",
"용산구","85세 이상","사별","","1673",
"용산구","85세 이상","이혼","","42",
"용산구","85세 이상","남자-계","","732",
"용산구","85세 이상","남자-미혼","","10",
"용산구","85세 이상","남자-배우자 있음","","489",
"용산구","85세 이상","남자-사별","","226",
"용산구","85세 이상","남자-이혼","","7",
"용산구","85세 이상","여자-계","","1664",
"용산구","85세 이상","여자-미혼","","36",
"용산구","85세 이상","여자-배우자있음","","146",
"용산구","85세 이상","여자-사별","","1447",
"용산구","85세 이상","여자-이혼","","35",
"성동구","합계","내국인(60세 이상)-계","","51973",
"성동구","합계","혼인상태-계","","51973",
"성동구","합계","미혼","","1181",
"성동구","합계","배우자 있음","","35149",
"성동구","합계","사별","","12638",
"성동구","합계","이혼","","3005",
"성동구","합계","남자-계","","23291",
"성동구","합계","남자-미혼","","478",
"성동구","합계","남자-배우자 있음","","20008",
"성동구","합계","남자-사별","","1535",
"성동구","합계","남자-이혼","","1270",
"성동구","합계","여자-계","","28682",
"성동구","합계","여자-미혼","","703",
"성동구","합계","여자-배우자있음","","15141",
"성동구","합계","여자-사별","","11103",
"성동구","합계","여자-이혼","","1735",
"성동구","60~64","내국인(60세 이상)-계","","15802",
"성동구","60~64","혼인상태-계","","15802",
"성동구","60~64","미혼","","637",
"성동구","60~64","배우자 있음","","12240",
"성동구","60~64","사별","","1548",
"성동구","60~64","이혼","","1377",
"성동구","60~64","남자-계","","7616",
"성동구","60~64","남자-미혼","","284",
"성동구","60~64","남자-배우자 있음","","6481",
"성동구","60~64","남자-사별","","196",
"성동구","60~64","남자-이혼","","655",
"성동구","60~64","여자-계","","8186",
"성동구","60~64","여자-미혼","","353",
"성동구","60~64","여자-배우자있음","","5759",
"성동구","60~64","여자-사별","","1352",
"성동구","60~64","여자-이혼","","722",
"성동구","65~69","내국인(60세 이상)-계","","12511",
"성동구","65~69","혼인상태-계","","12511",
"성동구","65~69","미혼","","252",
